Cluster_ID,Cluster_Description,SNOMED_code,SNOMED_code_description
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,48500005,Delusional disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,4926007,Schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,51133006,Residual schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,53049002,Severe bipolar disorder without psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,53607008,Depressed bipolar I disorder in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,5464005,Brief reactive psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,55516002,"Bipolar I disorder, most recent episode manic with postpartum onset (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,58214004,Schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,60401000119104,Postpartum psychosis in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,61403008,Severe depressed bipolar I disorder without psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,61831009,Induced psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,63181006,Paranoid schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,63204009,BouffÃ©e dÃ©lirante (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,63249007,Manic bipolar I disorder in partial remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,63395003,Folie Ã  trois (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,64905009,Paranoid schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,65971000052100,Acute psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,68890003,Schizoaffective disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,68995007,Chronic catatonic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,69322001,Psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,7025000,Subchronic undifferentiated schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,70814008,Subchronic residual schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,71103003,Chronic residual schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,712824002,Acute polymorphic psychotic disorder without symptoms of schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,712850003,Acute polymorphic psychotic disorder co-occurrent with symptoms of schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,73867007,Severe major depression with psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,755301000000102,Paranoid state in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,755311000000100,Non-organic psychosis in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,755321000000106,"Single major depressive episode, severe, with psychosis, psychosis in remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,755331000000108,"Recurrent major depressive episodes, severe, with psychosis, psychosis in remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,760721000000109,"Mixed bipolar affective disorder, in partial remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764591000000108,"Mixed bipolar affective disorder, severe (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764621000000106,"Recurrent manic episodes, severe (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764641000000104,"Single manic episode, severe (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764671000000105,"Recurrent manic episodes, in partial remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764681000000107,"Recurrent manic episodes, in remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764731000000103,Single manic episode in partial remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,764741000000107,Single manic episode in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,765176007,Psychosis and severe depression co-occurrent and due to bipolar affective disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,76566000,Subchronic residual schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,767631007,"Bipolar disorder, most recent episode depression (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,767632000,"Bipolar disorder, most recent episode manic (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,767633005,"Bipolar affective disorder, most recent episode mixed (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,767635003,"Bipolar I disorder, most recent episode manic (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,767636002,"Bipolar I disorder, most recent episode depression (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,77475008,Jealous delusion disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,789061003,Rapid cycling bipolar II disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,79204003,Chronic undifferentiated schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,79584002,Moderate bipolar disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,79866005,Subchronic paranoid schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,83225003,Bipolar II disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,83746006,Chronic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,84760002,"Schizoaffective disorder, depressive type (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,85248005,Bipolar disorder in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,85861002,Subchronic undifferentiated schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,87950005,"Bipolar I disorder, single manic episode with catatonic features (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,88975006,Schizophreniform disorder (disorder)
NUTRIASS_COD,Nutrition and diet assessment codes,1108861000000101,Assessment using Council on Nutrition Appetite Questionnaire (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,1109981000000107,Assessment using Simplified Nutritional Appetite Questionnaire (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,1110041000000108,Assessment using Royal Marsden Nutrition Screening Tool (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,1181000119106,Inappropriate diet and eating habits (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,16208003,Low fat diet (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,1759002,Assessment of nutritional status (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,225388007,Dietary intake assessment (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226069004,Review of current diet (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226070003,Dietary history assessment using written intake record (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226071004,Dietary intake assessment using food models (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226073001,Dietary intake assessment using food diary (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226074007,Dietary intake assessment using food frequency questionnaire (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226075008,Dietary intake assessment using food photographs (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,226234005,Healthy diet (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,226448008,Vegetable intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,226452008,Fruit intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,226453003,Fresh fruit intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,226458007,Sugary food intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,226459004,Sugar intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,230084009,Table salt intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,301961000000107,Intake of fruit and vegetables at least five portions daily (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,301991000000101,Intake of fruit and vegetables less than five portions daily (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,310243009,Nutritional assessment (procedure)
NUTRIASS_COD,Nutrition and diet assessment codes,310500000,Diet good (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,310502008,Diet poor (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,310503003,Diet average (finding)
NUTRIASS_COD,Nutrition and diet assessment codes,391129005,Fruit and vegetable intake (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,391132008,Nutritional assessment completed (situation)
NUTRIASS_COD,Nutrition and diet assessment codes,401070008,Number of portions of fruit and vegetables daily (observable entity)
NUTRIASS_COD,Nutrition and diet assessment codes,410173005,Dietary regime assessment (procedure)
NUTRIASSDEC_COD,Nutrition and diet assessment declined codes,1875261000000107,Nutritional assessment declined (situation)
